,Unnamed: 0,var_kndvi_maxv_yr,var_kndvi_minv_yr,var_kndvi_amp_yr,var_kndvi_avg_yr,var_kndvi_sd_yr,var_kndvi_maxv_wet,var_kndvi_minv_wet,var_kndvi_med_wet,var_kndvi_cv_wet,var_kndvi_maxv_dry,var_kndvi_minv_dry,var_kndvi_med_dry,var_kndvi_cv_dry,var_kndvi_Jun_20,var_kndvi_Jul_20,var_kndvi_Aug_20,var_kndvi_Sep_20,var_kndvi_Oct_20,var_kndvi_Nov_20,var_kndvi_Dec_20,var_kndvi_Jan_20,var_kndvi_Feb_20,var_kndvi_Mar_20,var_kndvi_Apr_20,var_kndvi_May_20,var_gcvi_maxv_yr,var_gcvi_minv_yr,var_gcvi_amp_yr,var_gcvi_avg_yr,var_gcvi_sd_yr,var_gcvi_maxv_wet,var_gcvi_minv_wet,var_gcvi_med_wet,var_gcvi_cv_wet,var_gcvi_maxv_dry,var_gcvi_minv_dry,var_gcvi_med_dry,var_gcvi_cv_dry,var_gcvi_Jun_20,var_gcvi_Jul_20,var_gcvi_Aug_20,var_gcvi_Sep_20,var_gcvi_Oct_20,var_gcvi_Nov_20,var_gcvi_Dec_20,var_gcvi_Jan_20,var_gcvi_Feb_20,var_gcvi_Mar_20,var_gcvi_Apr_20,var_gcvi_May_20,var_ndmi_maxv_yr,var_ndmi_minv_yr,var_ndmi_amp_yr,var_ndmi_avg_yr,var_ndmi_sd_yr,var_ndmi_maxv_wet,var_ndmi_minv_wet,var_ndmi_med_wet,var_ndmi_cv_wet,var_ndmi_maxv_dry,var_ndmi_minv_dry,var_ndmi_med_dry,var_ndmi_cv_dry,var_ndmi_Jun_20,var_ndmi_Jul_20,var_ndmi_Aug_20,var_ndmi_Sep_20,var_ndmi_Oct_20,var_ndmi_Nov_20,var_ndmi_Dec_20,var_ndmi_Jan_20,var_ndmi_Feb_20,var_ndmi_Mar_20,var_ndmi_Apr_20,var_ndmi_May_20,var_nbr_maxv_yr,var_nbr_minv_yr,var_nbr_amp_yr,var_nbr_avg_yr,var_nbr_sd_yr,var_nbr_maxv_wet,var_nbr_minv_wet,var_nbr_med_wet,var_nbr_cv_wet,var_nbr_maxv_dry,var_nbr_minv_dry,var_nbr_med_dry,var_nbr_cv_dry,var_nbr_Jun_20,var_nbr_Jul_20,var_nbr_Aug_20,var_nbr_Sep_20,var_nbr_Oct_20,var_nbr_Nov_20,var_nbr_Dec_20,var_nbr_Jan_20,var_nbr_Feb_20,var_nbr_Mar_20,var_nbr_Apr_20,var_nbr_May_20,var_kndvi_posv_wet,var_BH,var_SH,var_Chaco,var_Cer,var_poly_ext,var_poly_dst,var_poly_cropbnds,var_poly_area,var_poly_APR,var_poly_NovDecStd,OID_,imgDate,LC5,LC,LC2,HOMONBHD9,PIDi,obs_type,LC_UNQ,PID,XCoord,YCoord,cent_lat,cent_long,sampgroup
1449,3450,6519,681,5838,3471,1891,6519,877,3963,440,5391,681,3503,606,5423,5256,1722,831,898,1461,6519,4564,3469,4618,5263,1105,9100,1559,7541,3896,1806,9100,1639,4154,446,6326,1617,3667,458,5101,5785,2673,1697,1666,2327,9100,4827,3318,3897,4565,2360,4154,241,3913,1798,1265,4154,294,1802,641,3143,279,2209,573,2999,3143,1528,300,300,390,3636,2329,1384,2657,3402,241,6881,550,6331,3889,1758,6881,1633,4380,371,5496,1271,4331,397,5306,5496,3575,550,1929,1633,6418,4715,3893,5290,5865,1678,6519,1,0,0,0,3056,0,10000,24,88,561,4221,1/1/2022,20.0,30.0,30,,0004221_0,direct_GE,30.0,0004221_0,3001500,-3368190,-26.70734107,-56.98622348,D0806_Misiones_SM
1453,3454,6479,731,5748,4774,1716,5031,1273,4463,347,6258,5490,5579,55,6479,6258,5512,5354,731,1635,3843,4601,4325,5611,6164,6380,7880,1563,6317,4917,1819,4722,1835,3987,267,7880,5279,5881,148,7647,7302,5805,5158,1563,2015,3703,4106,3951,5096,6153,6866,5176,272,4904,3417,1678,3472,296,2905,604,4985,4133,4499,65,5057,4985,4360,4832,282,296,1529,2955,3302,4012,4835,5176,7808,425,7383,5858,2277,6374,1188,5768,400,7681,6796,7194,43,7655,7681,6796,7645,425,1739,4173,5894,5990,6912,7618,7808,5639,1,0,0,0,5146,0,10000,45,81,316,4225,1/1/2022,20.0,30.0,30,,0004225_0,direct_GE,33.0,0004225_0,3003150,-3375980,-26.77158621,-56.95960697,D0806_Misiones_SM
1461,3466,6267,510,5757,3749,2025,6267,4062,5083,150,2238,564,1162,423,510,756,1421,1874,3318,5421,6161,4745,4062,4865,5821,5828,6306,1873,4433,3815,1304,6306,2999,4705,233,3069,1873,2326,157,1907,2035,2503,3028,3561,5290,6191,3962,2999,3845,4787,5508,4817,298,4519,2382,1669,4817,2538,3567,192,352,298,300,60,299,300,298,342,1269,3494,4450,3713,2753,3150,3992,4279,7476,881,6595,4449,2489,7476,4569,6099,119,1717,924,1325,214,898,941,1481,1319,3234,5961,7137,6521,5700,5966,6898,7238,6267,1,0,0,0,3315,0,10000,24,104,204,4238,1/1/2022,20.0,30.0,30,,0004238_0,direct_GE,30.0,0004238_0,3002970,-3379220,-26.79831252,-56.95805775,D0806_Misiones_SM
1509,3529,5955,815,5140,3115,1352,4294,1631,3074,223,4104,1635,3568,241,864,2865,4071,2489,2236,2991,4294,2772,1631,4137,5955,990,5791,1926,3865,3558,817,4188,1926,3318,180,4246,2802,3790,125,2771,3427,4246,3240,2792,3273,4188,3009,1926,3930,5791,3353,3309,209,3100,1149,827,1811,384,937,407,1902,324,1389,407,299,846,1902,513,369,863,1669,784,384,1683,3276,209,6172,797,5375,3028,1440,4297,2134,3237,186,4067,1285,3403,283,1066,2554,4067,2138,1556,3198,4154,2971,2134,4013,6158,797,4294,1,0,0,0,6845,0,10000,6,41,729,4306,1/1/2022,20.0,30.0,30,,0004306_0,direct_GE,30.0,0004306_0,3003460,-3375690,-26.7691942,-56.95651212,D0806_Misiones_SM
1510,3531,5165,1129,4036,2574,1016,3553,1209,2517,249,2212,1433,1566,147,4294,1593,1618,1744,1251,1809,3497,2817,2206,2642,3053,4086,5046,2247,2799,3181,676,4197,2629,3190,135,3100,2247,2460,105,4316,2593,2368,2768,2370,2937,4197,3170,2823,2919,3478,3964,2608,281,2327,793,593,1097,298,609,371,706,281,372,327,1826,281,409,489,298,336,784,896,553,492,921,1954,5558,563,4995,2413,1045,3224,1559,2333,182,1863,563,1381,325,4468,563,1597,2313,1587,2016,3034,2553,2235,1825,2920,3955,3553,1,0,0,0,1613,9992,183,0,0,0,4309,1/1/2022,20.0,30.0,30,,0004309_0,direct_GE,30.0,0004309_0,3003080,-3368230,-26.7076709,-56.9688015,D0806_Misiones_SM
1515,3538,4413,643,3770,1854,1055,3644,768,2536,418,2620,1015,1427,363,2500,1015,1985,2486,781,1074,3453,2845,1664,643,1068,2523,4467,1737,2730,2764,661,4145,2138,2882,229,3129,2338,2691,93,2911,2691,2667,3058,2130,2390,4145,3152,2190,1737,2228,3406,2276,266,2010,503,427,1018,297,408,494,482,287,299,192,755,295,348,300,299,299,594,802,343,300,300,554,4507,377,4130,1775,1049,3183,693,1911,425,3128,1308,2030,300,3666,2739,1688,1135,793,813,2416,2633,1812,1394,564,910,3644,1,0,0,0,7006,2,10000,55,103,519,4317,1/1/2022,20.0,30.0,30,,0004317_0,direct_GE,31.0,0004317_0,3002750,-3372980,-26.74684256,-56.96727153,D0806_Misiones_SM
1520,3543,4447,876,3571,2558,995,3921,876,2966,407,1791,1063,1467,168,2168,1467,1269,2203,2788,3394,3473,2145,876,2658,3917,3885,4489,1418,3071,2749,757,3633,1418,2958,270,2141,1848,1988,51,2353,2089,1988,2450,2795,3161,3303,2278,1418,2962,3726,4194,2856,293,2563,1073,833,2369,294,1329,620,304,293,300,10,451,298,300,375,1147,1898,1853,727,294,678,2291,2711,4850,964,3886,2748,1136,4318,964,3483,394,1632,1219,1498,114,2173,1404,1632,1971,2885,3868,3830,2925,964,2592,4219,4416,3921,1,0,0,0,24,8,0,0,0,0,4322,7/7/2021,40.0,30.0,30,8.0,0004322_0,direct_GE,40.0,0004322_0,3008120,-3379400,-26.79979742,-56.90119529,D0806_Misiones_SM
1528,3555,6924,559,6365,3195,2011,6924,559,3204,725,5543,1042,2872,532,4950,4998,1984,854,2182,5814,6885,829,648,3528,5289,871,9883,1273,8610,3949,2346,9883,1273,4682,656,5413,1815,3029,391,4439,4967,2525,1730,2492,7920,9866,2253,1348,3497,5456,1981,4389,262,4127,1273,1241,4389,262,610,967,2887,290,731,845,2379,2388,326,300,290,2544,4389,262,300,1146,1775,290,7144,272,6872,2997,2143,7144,272,3136,745,5686,620,3073,573,4700,5077,2186,519,505,5148,7144,2304,272,3893,4995,1037,6924,1,0,0,0,6157,0,10000,43,124,1687,4335,1/1/2022,20.0,30.0,30,,0004335_0,direct_GE,31.0,0004335_0,3002780,-3374000,-26.75525509,-56.96583224,D0806_Misiones_SM
1532,3559,5985,1008,4977,4399,1497,3744,1008,3028,358,5985,5364,5485,44,5826,5985,5582,5244,4744,1008,2940,3205,1751,4495,5628,5905,6248,1809,4439,4088,1275,3352,1809,2775,192,6248,4572,4901,130,5725,6221,4901,4364,3969,1809,2852,2811,2050,3839,4958,5475,4171,277,3894,2541,1401,1339,277,779,536,4171,3479,3822,57,3954,4171,4000,3371,2624,277,456,1108,467,2424,3635,4017,6709,880,5829,5000,1750,4246,880,3395,377,6709,6106,6393,31,6491,6709,6677,6117,5431,880,2598,3445,3345,5045,6437,6701,3744,1,0,0,0,434,146,9916,45,64,214,4339,1/1/2022,20.0,30.0,30,,0004339_0,direct_GE,33.0,0004339_0,3002220,-3375740,-26.76960661,-56.97009995,D0806_Misiones_SM
1533,3560,6092,686,5406,4358,1683,5569,2522,4430,204,5647,988,5011,344,5772,5647,5011,686,1337,2963,4952,4653,4184,5008,5902,6053,6097,1447,4650,4214,1421,5291,2758,3891,175,5951,1795,4650,291,5866,5690,4650,1463,1843,3118,4693,4023,3508,4135,5237,5924,4776,267,4509,2867,1504,3644,433,2966,411,3965,463,3631,378,4211,3965,3598,267,295,787,2686,3163,2861,3311,4402,4752,7523,342,7181,5231,2243,6428,2530,5808,243,6743,1155,6386,341,6799,6743,6385,447,1083,3187,5470,6077,5768,6133,7269,7523,5569,1,0,0,0,1630,14,9995,6,39,475,4340,1/1/2022,20.0,30.0,30,,0004340_0,direct_GE,30.0,0004340_0,3002750,-3379080,-26.79715762,-56.96063102,D0806_Misiones_SM
1536,3565,5831,638,5193,3489,1844,5593,3852,4512,117,1718,672,1052,330,638,780,1409,1378,2953,5243,4738,4122,3874,4890,5509,5831,6215,1819,4396,3679,1282,6215,3195,4326,204,2471,1875,2025,95,1842,2000,2217,2405,3513,5620,4508,3631,3195,4325,5125,5368,4353,285,4068,2170,1556,3866,2274,3087,133,381,297,302,93,287,299,381,301,582,3345,3156,3019,2758,3394,3964,4353,6951,643,6308,4011,2390,6350,4446,5668,89,1290,677,1066,215,718,751,1279,643,2241,5786,5676,5752,5103,5898,6655,6951,5593,1,0,0,0,1296,9974,1116,15,49,466,4347,1/1/2022,20.0,30.0,30,,0004347_0,direct_GE,30.0,0004347_0,3002280,-3376320,-26.77439067,-56.96880854,D0806_Misiones_SM
1550,3581,5225,647,4578,2266,1425,4636,647,2218,573,5225,1334,4028,392,3966,4966,3072,970,721,1267,3666,3067,773,802,1731,2076,4982,1440,3542,2712,959,4982,1655,2758,373,4385,2114,3709,243,3340,4385,3199,1811,1488,2087,4011,3210,1655,1946,2499,2719,2396,279,2117,729,673,1408,295,381,648,2396,279,2084,504,1129,2396,1665,300,299,295,750,824,299,323,320,299,5077,505,4572,1974,1515,4309,552,1489,568,5077,901,4447,391,2961,4962,4485,505,556,746,2935,2899,1408,1029,975,942,4636,1,0,0,0,6269,0,10000,25,76,399,4365,1/1/2022,20.0,30.0,30,,0004365_0,direct_GE,30.0,0004365_0,2999740,-3379110,-26.7974051,-56.9937175,D0806_Misiones_SM
1557,3590,5084,921,4163,2787,1307,4389,957,2589,467,3012,921,1444,467,5038,1444,1039,3348,4865,1460,1218,3249,4222,2532,2251,1703,4634,1448,3186,2725,857,4102,1448,2468,316,3306,1720,2185,230,4634,2502,1720,2924,3919,2163,1502,2754,3603,2540,2182,1906,2564,268,2296,720,631,1637,294,399,703,784,268,299,446,2564,268,299,660,1004,342,299,762,1592,286,302,303,5352,456,4896,2577,1416,4100,933,2700,424,2912,456,522,883,5352,800,516,2397,4695,2446,1021,2954,4100,2508,2098,2038,3523,1,0,0,0,3195,0,9995,33,88,104,4374,1/1/2022,20.0,30.0,30,,0004374_0,direct_GE,30.0,0004374_0,3018680,-3366960,-26.69719884,-56.79860061,D0806_Misiones_SM
1567,3601,6121,737,5384,2863,1685,4722,737,1754,575,3080,757,1191,551,2050,3080,778,1260,2767,3089,1673,737,1835,4010,5893,5837,6196,1098,5098,2833,1506,3378,1098,2009,344,2477,1357,1590,222,2034,2477,1357,1671,2390,2525,2148,1250,1870,4081,5860,5829,4346,252,4094,1021,1332,599,296,323,276,506,294,312,216,288,506,294,295,379,471,347,300,299,848,3813,4221,6936,869,6067,3372,1590,4126,1083,2630,267,3240,2643,3178,66,2000,2885,3189,3285,1422,2259,3121,2619,2332,3159,6547,6769,4722,1,0,0,0,1402,1,10000,76,145,360,4388,1/1/2022,20.0,30.0,30,,0004388_0,direct_GE,31.0,0004388_0,3015810,-3368150,-26.70701123,-56.82887006,D0806_Misiones_SM
1572,3608,5212,631,4581,2474,1407,4001,841,2584,439,4919,3137,3433,188,5137,4763,3194,2200,680,841,2686,3171,2482,1011,1524,2046,5345,1638,3707,3025,1071,3704,1834,2796,206,5278,3279,3748,188,5188,5148,3557,2569,1696,1891,2829,3000,2764,2197,2304,2729,3483,284,3199,1164,1054,1527,284,666,602,3250,1291,2359,275,3460,2975,2146,628,298,300,608,1236,725,313,485,703,6150,376,5774,2937,1748,3871,391,2709,523,5687,4058,4706,119,6150,5677,4617,2563,397,614,2414,3364,2956,2417,2441,2146,4001,1,0,0,0,1185,1064,8374,4,32,227,4395,1/1/2022,20.0,30.0,30,,0004395_0,direct_GE,33.0,0004395_0,3003090,-3377780,-26.78643375,-56.9583067,D0806_Misiones_SM
1582,3622,6535,535,6000,3188,1962,5887,535,1581,803,3636,1160,2909,292,730,2060,3636,2087,3219,5406,4547,690,643,4075,6535,5748,7417,1426,5991,3807,1596,5950,1426,2804,498,3850,2464,3382,131,2231,2956,3850,2884,3542,5515,4547,1902,1426,4368,7417,5974,4392,289,4103,1492,1350,3244,290,391,927,1276,289,858,430,301,419,1276,460,810,2861,1749,301,290,2221,4268,3427,7122,364,6758,3177,2179,6003,408,1493,800,3483,405,2702,423,394,1368,3483,2577,2732,5549,4646,1072,456,4069,7122,6086,5887,1,0,0,0,7285,3,9995,0,0,0,4409,7/7/2021,20.0,30.0,30,8.0,0004409_0,direct_GE,30.0,0004409_0,3003700,-3375820,-26.77026648,-56.95373014,D0806_Misiones_SM
1584,3627,6130,559,5571,2358,1747,6130,584,2521,717,1210,559,629,311,1063,1079,571,1446,4203,6125,5373,756,994,2273,2617,2130,6228,1076,5152,2498,1397,6228,1076,2508,593,1774,1327,1448,104,1645,1681,1448,1894,3495,6022,4643,1406,1600,2069,2413,2104,4831,274,4557,1546,1475,4831,274,1941,864,542,297,300,252,299,299,297,1816,2579,4351,4609,274,300,958,2106,1270,7227,677,6550,3420,1980,7227,677,4409,635,2086,1303,1527,160,1794,1527,1303,3633,4687,6889,6992,2366,677,3054,4901,3593,6130,1,0,0,0,7187,0,10000,27,73,596,4414,1/1/2022,20.0,30.0,30,,0004414_0,direct_GE,37.0,0004414_0,3008320,-3367430,-26.70107427,-56.91203582,D0806_Misiones_SM
1587,3630,5952,827,5125,2576,1580,5952,871,4349,498,2926,1399,1612,268,4385,2162,1612,827,1397,3924,5639,5125,871,1463,1658,2018,4904,1296,3608,2387,1071,4904,1296,3201,411,2861,1771,2011,166,3907,2288,1852,1577,1560,2877,4318,4020,1296,1632,1644,1830,4949,266,4683,1295,1444,4949,266,3115,606,300,290,299,10,728,299,299,300,270,2526,4068,4645,266,438,1427,560,7392,737,6655,3287,1996,7392,737,5565,493,2146,1385,1435,163,3668,1503,1420,1491,1673,5099,6625,7318,861,2389,4302,3089,5952,1,0,0,0,6240,0,9995,54,84,457,4417,1/1/2022,20.0,30.0,30,,0004417_0,direct_GE,37.0,0004417_0,3016840,-3363130,-26.66562078,-56.82300866,D0806_Misiones_SM
1592,3637,6432,536,5896,2777,1999,6432,935,3103,641,5953,2254,5391,257,3605,5953,4873,1202,536,2237,6432,3995,950,949,912,2215,8909,1231,7678,3389,2019,8909,1420,3553,611,6046,2816,5091,220,3844,6046,4852,2352,1231,2567,8909,4767,1420,1564,1827,2632,3878,279,3599,1183,1159,3878,282,987,866,3179,438,2822,411,886,3081,2822,285,300,390,3335,1856,300,300,300,377,6713,499,6214,2673,2012,6713,611,2829,708,5820,2117,5158,266,3075,5816,5158,764,561,2077,6175,4052,806,1045,1182,1780,6432,1,0,0,0,6811,0,10000,8,58,472,4427,1/1/2022,20.0,30.0,30,,0004427_0,direct_GE,30.0,0004427_0,3001790,-3368010,-26.70585681,-56.983229,D0806_Misiones_SM
1596,3641,6324,645,5679,2221,1883,6324,703,5030,570,1118,645,812,206,1227,1118,810,694,1772,5876,6265,3807,703,1542,1784,1617,6412,1149,5263,2512,1555,6412,1149,4376,493,1735,1372,1449,89,1812,1663,1502,1403,2195,5644,5989,3533,1149,1806,2010,1878,4912,251,4661,1262,1678,4912,251,3939,636,436,291,299,152,646,291,300,300,339,4086,4851,3792,298,314,350,299,7415,430,6985,2477,2415,7415,600,6443,543,1046,430,575,340,1495,714,430,1089,1704,6657,7371,6230,947,1144,1274,1724,6324,1,0,0,0,6679,1,10000,30,52,750,4431,1/1/2022,20.0,30.0,30,,0004431_0,direct_GE,37.0,0004431_0,3008680,-3367900,-26.70494977,-56.9075653,D0806_Misiones_SM
1597,3642,6221,903,5318,2821,1788,6118,1126,3362,427,5600,1756,2833,421,6051,4906,2348,1454,1047,1778,6118,4007,2133,1009,925,1330,7494,1749,5745,3348,1798,7259,1841,3505,409,6383,2032,3156,409,6794,5211,2722,1846,1772,2441,7259,3995,2165,1831,1873,2248,3977,276,3701,1205,1242,3110,294,1033,749,3465,292,1170,766,3879,2937,663,299,300,396,3092,1731,366,294,300,276,6848,522,6326,2781,2020,5649,1308,2968,429,6281,1696,3591,418,6619,5672,2977,710,1267,1614,5649,3895,2296,565,562,1145,6118,1,0,0,0,408,120,9936,48,116,341,4432,7/7/2021,20.0,30.0,30,5.0,0004432_0,indirect_GE,31.0,0004432_0,3001090,-3369440,-26.7176487,-56.98937702,D0806_Misiones_SM
1598,3643,5973,597,5376,2259,1726,5606,714,1953,642,1045,597,889,201,958,1031,597,1200,2543,1735,714,2171,4633,5872,4332,1034,5646,1259,4387,2279,1179,5090,1280,1960,481,1515,1259,1345,63,1506,1515,1259,1518,2351,1826,1283,2094,3849,4667,3637,1757,4289,259,4030,1153,1374,3413,296,484,933,300,299,300,1,291,299,300,300,366,410,297,863,2785,4160,3651,274,6646,370,6276,2787,2042,5976,2918,3288,249,997,382,420,401,1224,573,395,372,2225,3114,3232,3058,4993,6598,6135,1917,5973,1,0,0,0,4389,0,10000,63,173,248,4433,1/1/2022,20.0,30.0,30,,0004433_0,direct_GE,30.0,0004433_0,3015340,-3367150,-26.69876549,-56.83512913,D0806_Misiones_SM
1612,3659,5243,1329,3914,3366,958,2885,1329,2332,171,3492,3009,3166,54,4059,3446,3009,3388,3982,1329,2796,2363,2414,3538,4782,5191,4794,1898,2896,3211,859,2863,1898,2188,118,3757,3166,3412,62,4251,3757,3308,3234,3559,2250,2211,2031,2266,3028,4222,4751,2942,308,2634,1059,840,652,308,422,221,947,433,571,252,1377,779,538,646,1040,373,438,330,308,1303,2618,2925,5792,1946,3846,3755,1098,4211,1946,2529,261,3943,3220,3783,77,4536,3857,3744,3485,4242,3782,2479,2057,2187,3534,5415,5751,3762,1,0,0,0,0,0,0,0,0,0,4449,2/19/2023,20.0,30.0,30,8.0,0004449_0,indirect_GE,30.0,0004449_0,3014710,-3368960,-26.71369051,-56.8400864,D0806_Misiones_SM
1615,3663,5887,525,5362,3563,1820,5311,3405,4119,132,1150,525,851,241,2983,621,911,1473,2811,3877,5171,3965,3881,4959,5798,5835,5529,1396,4133,3487,1330,4793,2096,3670,202,1973,1396,1766,120,3276,1459,1859,2153,3056,3841,4778,3399,2096,4330,5250,5487,4436,248,4188,2114,1539,3588,754,2564,286,339,248,299,84,2134,299,310,300,343,1549,2980,2732,2551,3335,4173,4430,7245,511,6734,4112,2413,6324,3075,5112,163,1225,511,744,311,3634,744,1170,686,2214,4070,5699,5344,5080,6160,7080,7202,5311,1,0,0,0,4331,3,10000,4,16,178,4453,1/1/2022,20.0,30.0,30,,0004453_0,direct_GE,33.0,0004453_0,3002530,-3376500,-26.7758754,-56.96586207,D0806_Misiones_SM
1624,3677,5849,761,5088,4054,1578,5490,3161,4049,153,5470,761,2242,704,5757,5470,808,1236,2341,3791,5236,4037,3781,4519,5575,5754,6359,1627,4732,4021,1420,5156,3104,3658,174,6359,1627,2517,566,5832,6026,1657,1773,2467,3683,5082,3633,3104,3942,5195,5569,4137,291,3846,2395,1346,3496,909,2502,289,3765,297,1433,796,4082,3765,457,300,309,1602,2963,2669,2104,2772,3705,4020,6973,986,5987,4911,1848,6255,3530,5078,147,6722,986,4196,538,6867,6722,2787,1008,2401,4040,5736,5356,4846,5568,6681,6950,5490,1,0,0,0,7246,0,10000,13,54,356,4468,1/1/2022,20.0,30.0,30,,0004468_0,direct_GE,30.0,0004468_0,3002460,-3378520,-26.79253804,-56.96443214,D0806_Misiones_SM
1629,3683,5922,594,5328,2514,1799,5922,594,3508,619,5021,1552,4360,324,944,2612,5015,3090,880,3679,5922,3338,613,746,845,3122,7872,1175,6697,3096,1521,7872,1175,3843,541,4528,2475,3742,189,2379,2868,4528,2717,1816,4186,7872,3501,1175,1552,2153,3389,3994,252,3742,1220,1219,3222,289,1060,799,3994,286,2637,601,300,502,3340,2323,280,660,3080,1461,300,299,300,1166,6350,456,5894,2792,1886,5898,456,3298,630,6350,1616,4615,417,1670,2083,5834,4216,2240,3093,5756,3503,718,571,751,2985,5922,1,0,0,0,3742,2,10000,59,88,644,4474,1/1/2022,20.0,30.0,30,,0004474_0,direct_GE,30.0,0004474_0,3005440,-3374960,-26.76317305,-56.93552371,D0806_Misiones_SM
1632,3686,6405,658,5747,4765,1556,4792,658,4217,417,6138,5185,5497,63,6195,6138,5430,4723,3750,1000,3560,4256,4268,5215,6184,6405,6640,1356,5284,4586,1466,4193,1356,3788,309,6241,4672,5134,105,6423,6241,5054,4531,3369,1540,3160,3783,3794,4883,5970,6640,5122,250,4872,3346,1502,3036,250,2349,610,4859,3992,4367,69,4882,4859,4319,3847,2467,286,1272,2424,2774,3600,4647,5122,7688,1299,6389,5932,1820,5808,1299,5200,390,7509,6793,7181,35,7383,7509,7104,6711,4921,1333,4008,5315,5413,6489,7425,7688,5337,1,0,0,0,1995,16,10000,0,0,0,4477,1/1/2022,20.0,30.0,30,,0004477_0,direct_GE,33.0,0004477_0,3001960,-3375150,-26.76474018,-56.97360238,D0806_Misiones_SM
1637,3694,5129,932,4197,2740,1361,4518,1154,2754,423,3034,932,1465,466,4964,1465,1009,3318,5129,1680,1500,3423,4313,2195,1538,1512,4496,1636,2860,2713,917,4496,1636,2646,303,3225,1668,2152,234,4462,2374,1668,2749,4256,2320,1713,3040,3700,2290,1875,1741,2360,271,2089,736,615,1906,293,468,720,710,271,299,393,2360,271,299,602,1012,344,299,1089,1688,304,305,299,5132,301,4831,2198,1587,4417,861,1741,546,2601,301,421,1007,5132,639,382,1998,4896,1568,861,3087,4298,1560,857,1172,3791,1,0,0,0,2934,0,10000,33,88,104,4485,1/1/2022,20.0,30.0,30,,0004485_0,direct_GE,30.0,0004485_0,3018410,-3367090,-26.69827076,-56.8014285,D0806_Misiones_SM
1646,3391,6224,560,5664,2294,1875,6224,561,3345,595,3424,1149,1594,395,5543,2172,1383,749,687,2692,5810,3998,768,679,777,1456,8132,1218,6914,2901,1851,8132,1242,3758,552,3546,1482,2338,276,5186,2864,2092,1272,1473,3054,7124,4652,1562,1343,1658,2451,3930,282,3648,1019,1155,3850,282,1069,842,1449,290,399,742,3446,495,419,299,300,376,2757,2107,295,299,300,328,6915,888,6027,2701,1793,6592,888,2725,625,4245,1771,2091,313,6236,2921,2322,1670,1595,1684,5469,4703,888,1178,1411,1757,6224,1,0,0,0,3566,0,10000,61,107,629,4008,1/7/2022,20.0,30.0,30,8.0,0004008_0,indirect_GE,31.0,0004008_0,3003490,-3383520,-26.83378774,-56.94764396,D0806_Misiones_SM
1647,3393,6051,651,5400,2884,1726,6051,651,3143,601,4458,2298,4020,204,2147,4458,4020,1230,715,2476,5850,3810,1007,902,3345,5234,6724,1436,5288,3172,1347,6724,1730,3251,499,4183,2666,4051,154,2708,4102,4051,2097,1565,2800,6613,3702,1813,2280,3275,4692,3686,280,3406,1075,971,3686,287,899,861,1578,336,1246,377,323,1246,1578,294,300,379,2868,1718,300,340,714,2712,6461,360,6101,2691,1736,6461,764,2463,674,4205,1689,3666,245,1908,3666,4205,702,580,1684,5580,4178,842,1785,2153,5239,6051,1,0,0,0,5009,0,10000,0,0,0,4011,7/7/2021,20.0,30.0,30,8.0,0004011_0,direct_GE,31.0,0004011_0,3003030,-3381000,-26.81299691,-56.95545649,D0806_Misiones_SM
1649,3417,5944,866,5078,4175,1548,5535,2424,4082,209,5570,866,2962,614,5861,5423,1317,1541,2494,4142,5535,4023,2424,4636,5813,5747,6205,1666,4539,4062,1379,4956,2220,3688,203,6205,1666,3260,498,5915,6018,2153,1855,2674,3835,4956,3542,2220,3945,5500,5469,4158,308,3850,2493,1357,3397,971,2628,291,4126,308,1868,760,4148,4082,614,318,384,1937,3284,2618,1733,2687,3749,4029,7039,1423,5616,4982,1718,6015,3578,5177,151,6899,1423,4442,480,6927,6899,3080,1446,2423,4388,6014,5246,4227,5229,6669,6757,5535,1,0,0,0,440,287,9545,0,0,0,4036,7/7/2021,20.0,30.0,30,8.0,0004036_0,direct_GE,33.0,0004036_0,3005990,-3380730,-26.81076944,-56.92318025,D0806_Misiones_SM
1650,3423,6401,666,5735,2832,1772,6401,666,3588,594,4271,2457,3837,168,1858,3837,4014,1262,738,3220,6401,3957,919,789,2529,4726,8153,1348,6805,3202,1616,8153,1348,4030,552,4038,2733,3647,134,2444,3647,3971,2167,1617,3649,8153,4411,1348,1942,2718,4146,3895,273,3622,1067,1047,3895,273,1373,812,1930,419,1144,459,298,985,1930,295,300,577,3506,2249,298,300,327,1996,6662,319,6343,2497,1941,6662,360,3335,712,4139,2203,3369,215,2192,3202,4139,847,340,1464,6380,4673,832,420,1109,4309,6401,1,0,0,0,2995,0,10000,124,143,522,4045,7/7/2021,20.0,30.0,30,8.0,0004045_0,direct_GE,30.0,0004045_0,3002090,-3380340,-26.80755202,-56.96651966,D0806_Misiones_SM
